ID,Date,State,Fire Name,Latitude,Longitude,Fire_Cause,cause1,cause2,cause3,cause4,Month,Day,Year
520681948,7/2/14,Oregon,205,44.2156,-121.3344,,,,,,7,2,2014
438172346,7/2/14,Nevada,Bennett,37.7842,-114.5356,,,,,,7,2,2014
409699414,7/2/14,Oregon,203,44.2769,-121.0497,,,,,,7,2,2014
860491932,7/2/14,Nevada,Klondike,37.7625,-114.5333,,,,,,7,2,2014
465756275,7/2/14,South Dakota,Flo Rider,44.9997,-101.204,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,2,2014
902632483,7/2/14,Arizona,Shock,31.7197,-110.5111,,,,,,7,2,2014
575591687,7/2/14,Idaho,Malad Tower,42.8708,-114.9194,,,,,,7,2,2014
225916784,7/2/14,Idaho,KING,42.96879,-115.3494,Human/Equipment /Power Line ,Human,Equipment ,Power Line ,,7,2,2014
749892905,7/2/14,Idaho,Mile 51,42.7203,-112.2242,Human/Equipment /Vehicle ,Human,Equipment ,Vehicle ,,7,2,2014
422626825,7/2/14,Oregon,207,44.1864,-121.1469,,,,,,7,2,2014
866879887,7/2/14,Utah,Greek Peak,37.4589,-113.9672,,,,,,7,2,2014
782169840,7/2/14,Arizona,Gulch,36.84469,-113.58653,,,,,,7,2,2014
622830695,7/2/14,South Dakota,2500,43.12964,-102.6665,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,2,2014
238780550,7/2/14,Oregon,Fredricks,43.5928,-120.48,,,,,,7,2,2014
415640686,7/2/14,Utah,Elephant,37.3025,-112.8831,,,,,,7,2,2014
811349811,7/2/14,Oregon,Saddle,43.6111,-120.5261,,,,,,7,2,2014
737671089,7/2/14,South Dakota,Cloe,43.03183,-102.54522,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,2,2014
458243450,7/2/14,South Dakota,Used Tires,43.18861,-102.75175,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,2,2014
566967930,7/2/14,Oregon,210,44.24,-121.1464,,,,,,7,2,2014
452737410,7/2/14,Nevada,Big Springs,41.4744,-119.9328,,,,,,7,2,2014
2109630,7/2/14,South Dakota,Lambchop,44.07125,-99.58147,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,2,2014
306147022,7/2/14,Oregon,Powerline,43.5389,-120.5572,,,,,,7,2,2014
101128163,7/2/14,Idaho,Poleline,42.9381,-114.5694,Human/Fire Use /Trash Burning ,Human,Fire Use ,Trash Burning ,,7,2,2014
386760168,7/2/14,Oregon,Ward,43.3628,-120.9844,,,,,,7,2,2014
846514052,7/2/14,Montana,BOARDING SCHOOL,48.96472,-112.97439,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,2,2014
608587729,7/2/14,Oregon,Ridgeline,43.3883,-120.6908,,,,,,7,2,2014
423222229,7/2/14,Oregon,Jacks,43.3958,-120.6911,,,,,,7,2,2014
257615244,7/2/14,Utah,Coonsville,40.3064,-109.8906,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,2,2014
235704945,7/2/14,Nevada,Water Canyon 4,40.92086,-117.65269,Human/Campfire /Cooking/warming ,Human,Campfire ,Cooking,warming ,7,2,2014
93214454,7/2/14,Idaho,Number,43.64,-113.2917,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,2,2014
155142232,7/2/14,South Dakota,FIELD,43.3272,-100.8394,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,2,2014
506056926,7/2/14,Oregon,Four Craters,43.3619,-120.6889,,,,,,7,2,2014
463292109,7/2/14,Utah,Scar,37.2853,-113.5997,,,,,,7,2,2014
750223939,7/3/14,Washington,Pumphouse,46.31706,-120.54122,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,7,3,2014
757473307,7/3/14,California,Mountain,40.665542,-122.636195,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,7,3,2014
772239137,7/3/14,California,Marshall 4,41.08,-123.6886,Human/Equipment /Vehicle ,Human,Equipment ,Vehicle ,,7,3,2014
175397558,7/3/14,North Dakota,Walleye 2,46.09167,-100.65631,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,7,3,2014
39174692,7/3/14,Idaho,Bever Grade,46.3897,-116.8222,Human/Miscellaneous /Fireworks/ Adult ,Human,Miscellaneous ,Fireworks, Adult ,7,3,2014
39386453,7/3/14,California,Chum,41.2869,-123.8322,Human/Equipment /Other/ unknown ,Human,Equipment ,Other, unknown ,7,3,2014
294092261,7/3/14,Utah,East Side,38.0319,-113.8286,,,,,,7,3,2014
85625316,7/3/14,California,SLINKARD CREEK,38.6542,-119.5906,Human/Campfire /Cooking/warming ,Human,Campfire ,Cooking,warming ,7,3,2014
648663312,7/3/14,Oregon,Cliff,43.8208,-119.2664,,,,,,7,3,2014
677387563,7/3/14,California,Banner,33.080208,-116.57216,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,7,3,2014
266179891,7/3/14,Oregon,Crack in the Ground,43.3556,-120.6783,,,,,,7,3,2014
957113958,7/3/14,California,Chum2 Yurok,41.2869,-123.8322,Human/Equipment /Other/ unknown ,Human,Equipment ,Other, unknown ,7,3,2014
87953277,7/3/14,California,Chum3,41.2872,-123.8325,Human/Equipment /Other/ unknown ,Human,Equipment ,Other, unknown ,7,3,2014
229713211,7/3/14,Nevada,Cottonwood,38.08,-114.1917,,,,,,7,3,2014
668643276,7/3/14,Nevada,Confidence,38.1483,-114.0958,,,,,,7,3,2014
585669937,7/3/14,Arizona,Turkey Sprngs,34.1625,-110.2076,Natural /Lightning ,Natural ,Lightning ,,,7,3,2014
235345510,7/3/14,Idaho,Sundown,46.3919,-116.8067,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,3,2014
86761760,7/3/14,Arizona,Crosby Pond,36.4549,-113.224603,,,,,,7,3,2014
578916729,7/3/14,Nevada,Horsethief,38.0683,-114.1894,,,,,,7,3,2014
833717146,7/3/14,South Dakota,SHOGUN,43.3011,-100.6269,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,3,2014
6278028,7/3/14,Colorado,Escalante,38.79731,-108.26494,Human/Equipment /Exhaust ,Human,Equipment ,Exhaust ,,7,3,2014
835366080,7/3/14,North Dakota,BIBS,47.9878,-98.9998,Human/Incendiary /Recurrent ,Human,Incendiary ,Recurrent ,,7,3,2014
605152364,7/3/14,Arizona,Cyclone Lake,34.0103,-109.7664,Natural /Lightning ,Natural ,Lightning ,,,7,3,2014
516778310,7/3/14,Florida,Natural Out 5,26.23742,-80.92344,Natural /Lightning ,Natural ,Lightning ,,,7,3,2014
619301680,7/3/14,New Mexico,Pump,36.8383,-107.700036,,,,,,7,3,2014
642922250,7/3/14,North Dakota,Whitetail,46.09136,-100.66144,Human/Juveniles /Other/ unknown ,Human,Juveniles ,Other, unknown ,7,3,2014
642220950,7/3/14,Wyoming,534 Blue Sky Hwy,43.0053,-108.7706,Human/Fire Use /Trash Burning ,Human,Fire Use ,Trash Burning ,,7,3,2014
197137269,7/3/14,South Dakota,Speedy,44.0936,-99.5892,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,3,2014
676382549,7/3/14,New Mexico,Upper Fruitland 2,36.72647,-108.28788,Human/Fire Use /Field Burning ,Human,Fire Use ,Field Burning ,,7,3,2014
601680384,7/3/14,Nevada,Ham,39.3622,-115.7533,,,,,,7,3,2014
144126544,7/3/14,Colorado,Eagle,40.35599,-105.57699,Natural /Lightning ,Natural ,Lightning ,,,7,3,2014
959027148,7/3/14,Nevada,Bone,39.2958,-115.7156,,,,,,7,3,2014
71365150,7/3/14,Oregon,220,44.3117,-121.0722,,,,,,7,3,2014
451794030,7/3/14,Oregon,Saddle Flat,43.5533,-120.5342,,,,,,7,3,2014
843344984,7/3/14,Arizona,Sink Valley,36.4548,-113.223603,,,,,,7,3,2014
816732089,7/3/14,Montana,7th Ave.,48.0989,-105.6592,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,3,2014
804646536,7/3/14,Oregon,222,44.3158,-121.073,,,,,,7,3,2014
4979554,7/3/14,Washington,Fish Camp,47.3711,-124.0544,Human/Campfire /Cooking/warming ,Human,Campfire ,Cooking,warming ,7,3,2014
684020242,7/3/14,Arizona,Patty Butte,33.6286,-109.6267,Natural /Lightning ,Natural ,Lightning ,,,7,3,2014
290345103,7/3/14,Arizona,Pine Flat Tank,33.6767,-110.0781,Natural /Lightning ,Natural ,Lightning ,,,7,3,2014
611048439,7/3/14,New Mexico,Barker,36.9858,-108.2467,,,,,,7,3,2014
490905148,7/3/14,Puerto Rico,Independence ,18.0085559,-67.106274,Human/Arson/Unknown,Human,Arson,Unknown,,7,3,2014
205645136,7/3/14,Colorado,NORTHEAST CREEK,38.898,-108.533,,,,,,7,3,2014
705408451,7/3/14,South Dakota,Everlast,43.02364,-102.54678,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,3,2014
622363919,7/3/14,Washington,Dead End,47.35,-124.32,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,3,2014
109905500,7/3/14,Colorado,McCarty,38.65581,-108.39908,,,,,,7,3,2014
59710585,7/3/14,Wyoming,Eagles Rest,43.89402,-110.73429,Natural /Lightning ,Natural ,Lightning ,,,7,3,2014
327975154,7/3/14,Nevada,Eggs,39.3356,-115.7214,,,,,,7,3,2014
707836238,7/3/14,Washington,1646 N. Camas,46.46738,-120.4214,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,7,3,2014
235389769,7/3/14,Montana,GOOD LUCK,45.3416,-107.5734,Natural /Lightning ,Natural ,Lightning ,,,7,3,2014
628209781,7/3/14,Montana,Smith Lots,48.1156,-105.1708,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,3,2014
157474092,7/3/14,Montana,645,48.54925,-113.00081,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,3,2014
877729423,7/3/14,South Dakota,Blast,43.02522,-102.55336,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,3,2014
158191503,7/3/14,South Dakota,Headstart,44.07047,-99.58219,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,3,2014
899727804,7/3/14,Wyoming,Willow Rocket,44.0232,-107.9861,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,3,2014
496017341,7/3/14,Colorado,GIBBLER SOUTH,38.8236,-108.4997,,,,,,7,3,2014
275560781,7/3/14,Montana,JOLLY,45.6097,-107.4723,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,3,2014
877804202,7/3/14,South Dakota,ROCKET,43.1436,-100.9025,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,3,2014
131162751,7/3/14,Idaho,JEB,43.83973,-116.61413,Human/Miscellaneous /Other/ known ,Human,Miscellaneous ,Other, known ,7,3,2014
640849861,7/3/14,Arizona,2-K Wash,34.03685,-110.47997,Human/Incendiary /Field Burning ,Human,Incendiary ,Field Burning ,,7,3,2014
769051166,7/3/14,South Dakota,Hood,44.07342,-99.64094,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,3,2014
269630309,7/3/14,Washington,Bad Dog,47.3359,-124.28,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,3,2014
990200765,7/3/14,California,FOX,36.02644,-118.79967,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,3,2014
292812651,7/3/14,California,RABBIT,36.02644,-118.71661,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,3,2014
489164019,7/3/14,California,BALDY,36.02717,-118.79903,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,3,2014
738962419,7/3/14,North Dakota,MORE,47.9786,-98.8854,Human/Incendiary /Recurrent ,Human,Incendiary ,Recurrent ,,7,3,2014
583898749,7/3/14,South Dakota,RST FIREWORKS,43.2475,-100.8464,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,3,2014
151090104,7/3/14,South Dakota,Grooms,44.07281,-99.58178,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,3,2014
43946845,7/3/14,Utah,Warm Creek 2,37.03943,-111.44765,Human/Juveniles /Ignition Devices ,Human,Juveniles ,Ignition Devices ,,7,3,2014
214559235,7/3/14,North Dakota,Fish,46.09067,-100.66608,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,7,3,2014
421269454,7/3/14,California,BASEEBALL,36.02589,-118.80003,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,3,2014
733755556,7/4/14,Montana,Landslide,45.003,-110.747,Natural /Lightning ,Natural ,Lightning ,,,7,4,2014
457693299,7/4/14,South Dakota,Pow Wow East,45.81131,-100.81842,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,4,2014
243674871,7/4/14,California,DIEGO,36.02892,-118.78319,Human/Incendiary /Other/ known ,Human,Incendiary ,Other, known ,7,4,2014
21815964,7/4/14,Oregon,INDEPENDENCE,43.3947,-120.6169,,,,,,7,4,2014
143998929,7/4/14,Nevada,MGC Complex,37.4278,-114.0514,,,,,,7,4,2014
138008892,7/4/14,South Dakota,CASINO FIREWORKS,42.9992,-100.5714,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,4,2014
671229877,7/4/14,New Mexico,Hidden Valley,36.2708,-108.96888,Natural /Lightning ,Natural ,Lightning ,,,7,4,2014
486776742,7/4/14,Oregon,225,44.1161,-121.1883,Human/Juveniles /Recurrent ,Human,Juveniles ,Recurrent ,,7,4,2014
182550327,7/4/14,Kansas,Volleyball,39.33764,-95.8232,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,4,2014
939769755,7/4/14,Idaho,Laughran,42.9389,-112.5422,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,4,2014
175254801,7/4/14,New Mexico,Independance,36.0717,-107.0883,Human,Human,,,,7,4,2014
555219924,7/4/14,Arizona,WILLY,33.5678,-109.5094,Natural /Lightning ,Natural ,Lightning ,,,7,4,2014
420033028,7/4/14,Arizona,Twin Springs,33.9392,-110.5337,Natural /Lightning ,Natural ,Lightning ,,,7,4,2014
329445026,7/4/14,Colorado,Navajo Ridge,37.255725,-108.511053,Natural /Lightning ,Natural ,Lightning ,,,7,4,2014
528286696,7/4/14,Utah,Gear,40.341094,-112.302891,Human/Equipment /Power Line ,Human,Equipment ,Power Line ,,7,4,2014
194151780,7/4/14,Washington,4293 Lateral A,46.45286,-120.47935,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,7,4,2014
591634047,7/4/14,North Dakota,Liberty,47.7319,-102.6739,Human/Miscellaneous /Fireworks/ Adult ,Human,Miscellaneous ,Fireworks, Adult ,7,4,2014
17641892,7/4/14,South Dakota,Mahto,45.79339,-100.81547,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,4,2014
693427956,7/4/14,South Dakota,Dinky,44.0531,-99.4186,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,4,2014
903197508,7/4/14,Colorado,SLAB MESA,38.4986,-108.9375,,,,,,7,4,2014
762857801,7/4/14,Colorado,Escarpment,37.27808,-108.50009,Natural /Lightning ,Natural ,Lightning ,,,7,4,2014
511791396,7/4/14,Florida,Old,26.25319,-80.95714,Natural /Lightning ,Natural ,Lightning ,,,7,4,2014
540235211,7/4/14,North Dakota,ECHO,47.9747,-99.0829,Human/Incendiary /Recurrent ,Human,Incendiary ,Recurrent ,,7,4,2014
382359904,7/4/14,California,Buena Vista,37.60144,-119.51589,Human/Campfire /Other/ unknown ,Human,Campfire ,Other, unknown ,7,4,2014
322665670,7/4/14,Arizona,Jug,36.388594,-112.397289,Natural /Lightning ,Natural ,Lightning ,,,7,4,2014
584241522,7/4/14,Washington,Silver Creek II,48.0558,-118.6442,Human/Incendiary /Trash Burning ,Human,Incendiary ,Trash Burning ,,7,4,2014
129736117,7/4/14,Montana,BEAR PAW NORTH,48.60122,-113.0225,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,4,2014
457892524,7/4/14,Colorado,MERICA,39.9072,-108.2186,,,,,,7,4,2014
316006332,7/4/14,Wyoming,344 Blue Sky Hwy,42.9817,-108.7694,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,4,2014
775654180,7/4/14,Idaho,Red Duck,46.4264,-116.8003,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,4,2014
363739258,7/4/14,Utah,GILSONITE,40.0058,-110.185,,,,,,7,4,2014
919539184,7/4/14,Montana,POWERLINE,45.6905,-108.3593,Natural /Lightning ,Natural ,Lightning ,,,7,4,2014
458072373,7/4/14,Nevada,Biscuits,39.3242,-115.6989,,,,,,7,4,2014
213082656,7/4/14,Washington,Rock Saw,47.35,-124.3,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,4,2014
469511076,7/4/14,Utah,So Mud Springs,40.4506,-110.2869,Natural /Lightning ,Natural ,Lightning ,,,7,4,2014
543200364,7/4/14,Nevada,Gravy,39.3325,-115.7111,,,,,,7,4,2014
378247818,7/4/14,Montana,FEMAVILLE,48.52881,-113.01697,Human/Miscellaneous /Burning Building ,Human,Miscellaneous ,Burning Building ,,7,4,2014
437766236,7/4/14,Utah,Serawop,40.3064,-109.8908,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,4,2014
227243651,7/4/14,Washington,Dumpster,47.3481,-124.2999,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,4,2014
760109179,7/4/14,Idaho,Skookum,45.7028,-116.3081,Human/Miscellaneous /Fireworks/ Adult ,Human,Miscellaneous ,Fireworks, Adult ,7,4,2014
371704825,7/4/14,Oregon,Belle Fiore,42.1957,-122.6442,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,4,2014
190419316,7/4/14,North Dakota,Black Cat,46.0969,-100.63736,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,7,4,2014
236667896,7/4/14,Utah,Lincoln,40.13539,-111.81059,Human/Miscellaneous /Other/ known ,Human,Miscellaneous ,Other, known ,7,4,2014
687480208,7/4/14,Washington,Bicycle,47.35,-124.3,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,4,2014
118306425,7/4/14,South Dakota,Missed It,43.18428,-102.73447,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,4,2014
455305897,7/4/14,Arizona,Horseshoe,34.2503,-112.05,,,,,,7,4,2014
923982672,7/4/14,Arizona,Greenland,36.251794,-111.99449,Natural /Lightning ,Natural ,Lightning ,,,7,4,2014
541937249,7/4/14,Utah,No Gulf Pond,40.4508,-110.2767,Natural /Lightning ,Natural ,Lightning ,,,7,4,2014
548887259,7/4/14,North Dakota,Red Fish 2,46.09694,-100.63814,Human/Juveniles /Other/ unknown ,Human,Juveniles ,Other, unknown ,7,4,2014
773183835,7/4/14,Montana,MM 590,48.09,-105.6528,Human/Railroads /Brakes ,Human,Railroads ,Brakes ,,7,4,2014
651599561,7/4/14,Washington,Lawson Flats II,48.1417,-118.2319,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,4,2014
660291852,7/4/14,New Mexico,Shed,34.94672,-108.546,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,4,2014
97478897,7/4/14,Idaho,MM34 HWY78,43.16254,-116.51037,Human/Equipment /Vehicle ,Human,Equipment ,Vehicle ,,7,4,2014
131794724,7/4/14,Colorado,Black Tank,37.19178,-108.35847,Natural /Lightning ,Natural ,Lightning ,,,7,4,2014
273231057,7/4/14,Utah,Kitchen,37.2047,-112.1139,,,,,,7,4,2014
603031173,7/4/14,Oklahoma,Round Mound,36.5633,-96.734,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,7,4,2014
241069893,7/4/14,Oregon,1788 Tao-Shuh,44.7542,-121.2833,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,4,2014
1365565,7/4/14,South Dakota,Hawk,44.07522,-99.58264,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,4,2014
348908468,7/4/14,Arizona,BIGHORN,33.2667,-112.1632,Human/Juveniles /Other/ known ,Human,Juveniles ,Other, known ,7,4,2014
237119957,7/4/14,Washington,WreckCreek,47.2992,-124.2502,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,4,2014
957422123,7/4/14,North Dakota,Yucca 2,46.09653,-100.63794,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,7,4,2014
21683302,7/4/14,Nevada,HORSE,36.3275,-115.1925,Human,Human,,,,7,4,2014
872981867,7/4/14,South Dakota,Catalytic,43.02364,-102.56247,Human/Equipment /Vehicle ,Human,Equipment ,Vehicle ,,7,4,2014
705254339,7/4/14,Oregon,West Tao-Shuh,44.7553,-121.2839,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,4,2014
702828297,7/4/14,Wyoming,Road 10 half,44.0083,-107.897103,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,4,2014
705091059,7/4/14,Wyoming,Dog,44.0228,-107.9867,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,4,2014
350336067,7/4/14,Wyoming,Artillery,44.0231,-107.9867,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,4,2014
550201176,7/4/14,Oregon,Rogue River Hwy 7001,42.4176,-123.2076,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,7,4,2014
189312153,7/4/14,Washington,Gilbert 1,46.55008,-120.52517,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,4,2014
283631129,7/4/14,Wyoming,191 Fire,41.62826,-109.23279,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,4,2014
750001529,7/4/14,Washington,Swimming Hole,47.9014,-118.3306,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,4,2014
535027996,7/4/14,Montana,Fireworks,48.0894,-105.6308,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,4,2014
159849870,7/4/14,Wyoming,Gas Hill Rd,42.9914,-108.37,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,4,2014
446993720,7/4/14,South Dakota,Light Pole,43.19267,-102.74272,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,4,2014
825696422,7/4/14,Oregon,East T.9.O,44.7586,-121.2661,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,4,2014
738519856,7/4/14,Utah,Savage Point,37.0611,-112.4942,,,,,,7,4,2014
344717247,7/4/14,Wyoming,White Mountain,41.62808,-109.29157,Human/Campfire /Other/ unknown ,Human,Campfire ,Other, unknown ,7,4,2014
86662350,7/4/14,Montana,HENDERSON,48.633414,-112.96936,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,4,2014
391694099,7/4/14,Oregon,2787 Quail Trail,44.75538,-121.25287,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,4,2014
456047084,7/4/14,Washington,2nd Street,46.38309,-120.72632,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,4,2014
156810623,7/4/14,Oregon,Redwood Hwy 17000 Bl,42.299,-123.6128,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,7,4,2014
149517619,7/4/14,Oregon,Cloverlawn 5733,42.3654,-123.3267,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,4,2014
813225013,7/4/14,Oregon,East Spur,44.7633,-121.2608,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,4,2014
11131442,7/4/14,Washington,Buffalo Lk Boat Ramp,48.06202,-118.89962,Human/Miscellaneous /Fireworks/ Adult ,Human,Miscellaneous ,Fireworks, Adult ,7,4,2014
35791559,7/4/14,Oregon,Fish Hatchery 5922,42.3815,-123.457,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,7,4,2014
198839627,7/4/14,Washington,66030 Hwy 97,46.41338,-120.39184,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,4,2014
824526824,7/4/14,Washington,Ransier Rd.,46.36064,-120.73369,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,4,2014
518687549,7/4/14,Washington,B Street,46.37926,-120.72652,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,4,2014
85458831,7/4/14,Oregon,Cedar Flat 3551,42.2032,-123.3292,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,4,2014
483580281,7/4/14,Washington,1120 Campbell Rd.,46.44623,-120.43799,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,4,2014
196281539,7/4/14,Washington,N. Track Rd/2nd St.,46.50319,-120.46514,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,4,2014
618438670,7/4/14,Washington,BURNT KITTY,47.8661,-117.9794,Human/Fire Use /Burning Dump ,Human,Fire Use ,Burning Dump ,,7,4,2014
894985843,7/4/14,Wyoming,Boom,44.0228,-107.9853,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,4,2014
455919128,7/4/14,Wyoming,Spears,44.0231,-107.9867,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,4,2014
234064848,7/4/14,Wyoming,Screaming,44.0231,-107.9853,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,4,2014
72425675,7/4/14,Montana,SIDE,48.37969,-113.08383,Human/Juveniles /Other/ unknown ,Human,Juveniles ,Other, unknown ,7,4,2014
83279315,7/4/14,Washington,70894 Hwy 97,46.47154,-120.44184,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,4,2014
394621968,7/4/14,South Dakota,Boom,43.02136,-102.56153,Human/Juveniles /Fireworks/ Adult ,Human,Juveniles ,Fireworks, Adult ,7,4,2014
780878588,7/4/14,Washington,Round Lake,48.2961,-118.3192,Human/Incendiary /Fireworks/ Adult ,Human,Incendiary ,Fireworks, Adult ,7,4,2014
